timestamp,latitude,longitude,temperature_c,humidity_pct,wind_speed_ms,total_building_area,building_density,road_count,road_density,green_count,green_density,urban_density_index,heat_index,heat_stress_score,hour,day,month,day_of_week,season,real_heat_stress,building_count,avg_building_height,road_length_km,green_area_km2,uhi_effect,real_heat_stress_uhi
2026-01-01 00:00:00,18.75,72.5,23.076080322265625,81.05579376220703,1.6925207376480105,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,23.55570074717204,30.24734493445203,0,1,1,3,Winter,26.804632092858217,100,10,50,3.0,0.0,26.804632092858217
2026-01-01 00:00:00,18.75,72.75,22.779205322265625,84.55889892578125,1.2874528169631958,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,23.32060821533204,28.899538385379763,0,1,1,3,Winter,24.79704677230545,100,10,50,3.0,0.0,24.79704677230545
2026-01-01 00:00:00,18.75,73.0,19.872955322265625,87.06321716308594,1.023970365524292,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,20.189123747083872,25.24199291418836,0,1,1,3,Winter,21.892713088095192,100,10,50,3.0,0.0,21.892713088095192
2026-01-01 00:00:00,18.75,73.25,16.665924072265625,88.67509460449219,0.9108697772026062,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,16.703477283053928,21.551398431766486,0,1,1,3,Winter,22.125170582006184,100,10,50,3.0,0.0,22.125170582006184
2026-01-01 00:00:00,18.75,73.5,15.529205322265623,88.760986328125,0.5910766124725342,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,15.529205322265623,20.38891216467664,0,1,1,3,Winter,22.632902601433894,100,10,50,3.0,0.0,22.632902601433894
2026-01-01 00:00:00,18.5,72.5,23.310455322265625,81.13502502441406,2.017098903656006,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,23.815582063463,30.45795055578992,0,1,1,3,Winter,27.19952708050384,100,10,50,3.0,0.0,27.19952708050384
2026-01-01 00:00:00,18.5,72.75,23.037017822265625,82.00919342041016,1.2571284770965576,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,23.537626321580667,29.92226253699109,0,1,1,3,Winter,25.265003818563507,100,10,50,3.0,0.0,25.265003818563507
2026-01-01 00:00:00,18.5,73.0,19.933502197265625,85.18004608154297,1.3133213520050049,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,20.20655362023247,25.867491113651248,0,1,1,3,Winter,23.313589139526936,100,10,50,3.0,0.0,23.313589139526936
2026-01-01 00:00:00,18.5,73.25,16.244049072265625,88.78585815429688,0.9872609376907348,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,16.244049072265625,21.09629436682508,0,1,1,3,Winter,21.56758581615657,100,10,50,3.0,0.0,21.56758581615657
2026-01-01 00:00:00,18.5,73.5,15.240142822265623,88.17430114746094,0.573689877986908,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,15.240142822265623,20.27585521887586,0,1,1,3,Winter,24.04887423639732,100,10,50,3.0,0.0,24.04887423639732
2026-01-01 12:00:00,19.5,72.5,23.836456298828125,79.83486938476562,5.952742576599121,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,24.360234629313155,31.37399822424696,12,1,1,3,Winter,27.603290622863152,100,10,50,3.0,0.0,27.603290622863152
2026-01-01 12:00:00,19.5,72.75,25.637237548828125,71.1140365600586,4.755151271820068,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,26.1133833694458,35.79102932165906,12,1,1,3,Winter,29.83645702527673,100,10,50,3.0,0.0,29.83645702527673
2026-01-01 12:00:00,19.5,73.0,27.910675048828125,54.67101287841797,3.597730159759521,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,28.18481900109185,42.99737392615125,12,1,1,3,Winter,31.60388546501095,100,10,50,3.0,0.0,31.60388546501095
2026-01-01 12:00:00,19.5,73.25,28.389190673828125,46.18836212158203,2.641496658325196,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,28.48969475216336,46.02068477820203,12,1,1,3,Winter,32.6271335305763,100,10,50,3.0,0.0,32.6271335305763
2026-01-01 12:00:00,19.5,73.5,26.750518798828125,46.15185928344727,1.9802619218826287,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,26.750518798828125,44.39296375464246,12,1,1,3,Winter,30.451618635854896,100,10,50,3.0,0.0,30.451618635854896
2026-01-01 12:00:00,19.25,72.5,24.066925048828125,78.61328887939453,5.758540153503418,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,24.581853430006245,31.97094112585828,12,1,1,3,Winter,28.355383659634267,100,10,50,3.0,0.0,28.355383659634267
2026-01-01 12:00:00,19.25,72.75,25.135284423828125,76.78608703613281,5.02916145324707,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,25.709338472154407,33.5874610538368,12,1,1,3,Winter,29.625083173341604,100,10,50,3.0,0.0,29.625083173341604
2026-01-01 12:00:00,19.25,73.0,27.531768798828125,60.20138931274414,3.822128772735596,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,27.91242639965481,40.9593547458534,12,1,1,3,Winter,32.29378393790847,378,27,179,2.4454045002944484,1.5463038183400677,33.840087756248536
2026-01-01 12:00:00,19.25,73.25,28.695831298828125,47.443058013916016,2.85601806640625,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,28.85976094351874,45.95091663550184,12,1,1,3,Winter,32.87372395737143,100,10,50,3.0,0.0,32.87372395737143
2026-01-01 12:00:00,19.25,73.5,27.342315673828125,44.51923751831055,2.4047205448150635,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,27.342315673828125,45.47454715918347,12,1,1,3,Winter,30.520779253291916,100,10,50,3.0,0.0,30.520779253291916
2026-01-01 12:00:00,19.0,72.5,24.277862548828125,78.07601165771484,5.798509120941162,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,24.79985577477349,32.343061792362185,12,1,1,3,Winter,27.758345726050937,100,10,50,3.0,0.0,27.758345726050937
2026-01-01 12:00:00,19.0,72.75,24.121612548828125,79.57556915283203,6.093629837036133,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,24.66713588714599,31.73694454382703,12,1,1,3,Winter,28.40745488900216,100,10,50,3.0,0.0,28.40745488900216
2026-01-01 12:00:00,19.0,73.0,26.328643798828125,65.02252197265625,4.714728355407715,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,26.714874030219185,38.30988994787977,12,1,1,3,Winter,30.62010769387418,100,10,50,3.0,0.0,30.62010769387418
2026-01-01 12:00:00,19.0,73.25,27.713409423828125,51.16097259521485,3.289740562438965,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,27.87617576175266,43.85312038611218,12,1,1,3,Winter,32.359907483525824,100,10,50,3.0,0.0,32.359907483525824
2026-01-01 12:00:00,19.0,73.5,26.471221923828125,46.80495071411133,2.600334644317627,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,26.471221923828125,43.91773945044324,12,1,1,3,Winter,29.38068196212875,100,10,50,3.0,0.0,29.38068196212875
2026-01-01 12:00:00,18.75,72.5,24.479034423828125,77.61707305908203,5.632171630859375,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,25.00916144053141,32.68191524695203,12,1,1,3,Winter,28.624290416092077,100,10,50,3.0,0.0,28.624290416092077
2026-01-01 12:00:00,18.75,72.75,24.332550048828125,78.8219985961914,6.180587291717529,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,24.879490572611488,32.17395321081922,12,1,1,3,Winter,28.78475387116328,100,10,50,3.0,0.0,28.78475387116328
2026-01-01 12:00:00,18.75,73.0,25.672393798828125,67.27748107910156,5.032924652099609,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,26.051878517998592,36.97715221594617,12,1,1,3,Winter,29.919745781970764,100,10,50,3.0,0.0,29.919745781970764
2026-01-01 12:00:00,18.75,73.25,26.748565673828125,53.424991607666016,3.5961508750915527,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,26.87396368874444,42.20907093237683,12,1,1,3,Winter,30.63460052522517,100,10,50,3.0,0.0,30.63460052522517
2026-01-01 12:00:00,18.75,73.5,26.178253173828125,45.087589263916016,2.587563991546631,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,26.178253173828125,44.13997913550183,12,1,1,3,Winter,30.369924970706744,100,10,50,3.0,0.0,30.369924970706744
2026-01-01 12:00:00,18.5,72.5,24.709503173828125,76.71177673339844,5.5630717277526855,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,25.239038772583,33.18397289465711,12,1,1,3,Winter,27.953981944057976,100,10,50,3.0,0.0,27.953981944057976
2026-01-01 12:00:00,18.5,72.75,24.457550048828125,77.96104431152344,6.1579670906066895,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,24.994510099622943,32.55723949621961,12,1,1,3,Winter,28.452329690348147,100,10,50,3.0,0.0,28.452329690348147
2026-01-01 12:00:00,18.5,73.0,25.764190673828125,66.9448013305664,4.996580600738525,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,26.14416844262017,37.16875301550672,12,1,1,3,Winter,29.49302354158789,100,10,50,3.0,0.0,29.49302354158789
2026-01-01 12:00:00,18.5,73.25,26.844268798828125,53.15804290771485,3.525773286819458,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,26.972266799079048,42.38485866736218,12,1,1,3,Winter,30.330822867085505,100,10,50,3.0,0.0,30.330822867085505
2026-01-01 12:00:00,18.5,73.5,26.457550048828125,44.33891296386719,2.46549916267395,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,26.457550048828125,44.64387890051648,12,1,1,3,Winter,30.13407587731396,100,10,50,3.0,0.0,30.13407587731396
2026-01-02 00:00:00,19.5,72.5,23.649566650390625,79.01953125,4.480655670166016,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,24.13336663140191,31.431710016239144,0,2,1,4,Winter,27.256009866328085,100,10,50,3.0,0.0,27.256009866328085
2026-01-02 00:00:00,19.5,72.75,20.811676025390625,88.12397766113281,2.2514021396636963,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,21.249414155748152,25.862485467899297,0,2,1,4,Winter,21.546885486834228,100,10,50,3.0,0.0,21.546885486834228
2026-01-02 00:00:00,19.5,73.0,19.120269775390625,93.24748229980467,1.080062985420227,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,19.5226476796468,22.63402782629774,0,2,1,4,Winter,20.403377374483203,100,10,50,3.0,0.0,20.403377374483203
2026-01-02 00:00:00,19.5,73.25,18.245269775390625,92.33172607421876,1.1198595762252808,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,18.53623626708984,22.03375469397352,0,2,1,4,Winter,19.56888650178685,100,10,50,3.0,0.0,19.56888650178685
2026-01-02 00:00:00,19.5,73.5,16.673004150390625,90.51193237304688,1.5393686294555664,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,16.759227244059243,21.00742717932508,0,2,1,4,Winter,22.026002263692373,100,10,50,3.0,0.0,22.026002263692373
2026-01-02 00:00:00,19.25,72.5,23.889801025390625,78.52918243408203,4.152869701385498,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,24.384820891486267,31.819049036014533,0,2,1,4,Winter,27.755835566628985,100,10,50,3.0,0.0,27.755835566628985
2026-01-02 00:00:00,19.25,72.75,22.403472900390625,84.91958618164062,2.1818044185638428,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,22.916720496283634,28.415599786746952,0,2,1,4,Winter,25.207364757106383,100,10,50,3.0,0.0,25.207364757106383
2026-01-02 00:00:00,19.25,73.0,20.575347900390625,92.4842529296875,0.7654422521591187,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,21.10330485026041,24.31807476233289,0,2,1,4,Winter,21.04142776086548,378,27,179,2.4454045002944484,1.5463038183400677,22.58773157920555
2026-01-02 00:00:00,19.25,73.25,18.346832275390625,95.26603698730467,0.1747596561908722,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,18.72457313537598,21.25502392004774,0,2,1,4,Winter,18.865473441826477,100,10,50,3.0,0.0,18.865473441826477
2026-01-02 00:00:00,19.25,73.5,16.317535400390625,92.23320770263672,1.2522730827331543,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,16.413156030442977,20.13557583044813,0,2,1,4,Winter,20.076071804350647,100,10,50,3.0,0.0,20.076071804350647
2026-01-02 00:00:00,19.0,72.5,24.157379150390625,77.30531311035156,4.062928676605225,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,24.64720024108888,32.453787958133674,0,2,1,4,Winter,28.477633288322817,100,10,50,3.0,0.0,28.477633288322817
2026-01-02 00:00:00,19.0,72.75,22.967926025390625,81.02281951904297,2.9253530502319336,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,23.43587002648248,30.149082910526253,0,2,1,4,Winter,26.284253499139133,100,10,50,3.0,0.0,26.284253499139133
2026-01-02 00:00:00,19.0,73.0,20.936676025390625,89.3454818725586,1.119938611984253,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,21.418808987935385,25.621034204471563,0,2,1,4,Winter,23.07741026891877,100,10,50,3.0,0.0,23.07741026891877
2026-01-02 00:00:00,19.0,73.25,18.151519775390625,96.07301330566406,0.6075331568717957,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,18.530800433688697,20.817618524539924,0,2,1,4,Winter,18.983971595717765,100,10,50,3.0,0.0,18.983971595717765
2026-01-02 00:00:00,19.0,73.5,15.508941650390623,95.8973388671875,1.2260886430740356,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,15.619377441406249,18.22774273108289,0,2,1,4,Winter,19.478459460361567,100,10,50,3.0,0.0,19.478459460361567
2026-01-02 00:00:00,18.75,72.5,24.339019775390625,76.15401458740234,4.00518798828125,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,24.81694324493408,32.98081814001844,0,2,1,4,Winter,28.451946953173778,100,10,50,3.0,0.0,28.451946953173778
2026-01-02 00:00:00,18.75,72.75,23.354644775390625,79.63223266601562,3.006608724594116,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,23.824950883653425,30.952977716434454,0,2,1,4,Winter,27.233840529293253,100,10,50,3.0,0.0,27.233840529293253
2026-01-02 00:00:00,18.75,73.0,19.801910400390625,90.43768310546876,1.4499768018722534,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,20.1990853881836,24.158608209598512,0,2,1,4,Winter,21.93632048166185,100,10,50,3.0,0.0,21.93632048166185
2026-01-02 00:00:00,18.75,73.25,16.708160400390625,98.52317810058594,1.1559441089630127,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,17.00708164638943,18.63920971106336,0,2,1,4,Winter,18.16882788923755,100,10,50,3.0,0.0,18.16882788923755
2026-01-02 00:00:00,18.75,73.5,15.256988525390623,97.72974395751952,1.17607581615448,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,15.390075136820473,17.426068078983285,0,2,1,4,Winter,18.081150819186465,100,10,50,3.0,0.0,18.081150819186465
2026-01-02 00:00:00,18.5,72.5,24.514801025390625,75.64903259277344,4.143005847930908,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,24.99711697896321,33.30809398840712,0,2,1,4,Winter,28.48417496133385,100,10,50,3.0,0.0,28.48417496133385
2026-01-02 00:00:00,18.5,72.75,23.555816650390625,79.89155578613281,3.365847110748291,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,24.053011160956487,31.076352655399297,0,2,1,4,Winter,27.36181036469181,100,10,50,3.0,0.0,27.36181036469181
2026-01-02 00:00:00,18.5,73.0,19.977691650390625,90.67157745361328,1.6971255540847778,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,20.398552004496256,24.264221155155155,0,2,1,4,Winter,22.054774569465025,100,10,50,3.0,0.0,22.054774569465025
2026-01-02 00:00:00,18.5,73.25,16.813629150390625,98.49991607666016,1.2205623388290403,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,17.122489874098036,18.75165706824109,0,2,1,4,Winter,17.170043841679078,100,10,50,3.0,0.0,17.170043841679078
2026-01-02 00:00:00,18.5,73.5,15.491363525390623,97.0611343383789,1.336636304855347,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,15.630429496765132,17.86102596472547,0,2,1,4,Winter,17.853889901533115,100,10,50,3.0,0.0,17.853889901533115
2026-01-02 12:00:00,19.5,72.5,24.280059814453125,80.9852066040039,7.383919715881348,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,24.878235079447432,31.472500574100472,12,2,1,4,Winter,28.597214395748217,100,10,50,3.0,0.0,28.597214395748217
2026-01-02 12:00:00,19.5,72.75,26.637481689453125,66.89962768554688,4.776742935180664,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,27.10360902574327,38.05559612463757,12,2,1,4,Winter,30.848917695094052,100,10,50,3.0,0.0,30.848917695094052
2026-01-02 12:00:00,19.5,73.0,29.340606689453125,48.246429443359375,2.6073522567749023,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,29.589990793863933,46.35468059729383,12,2,1,4,Winter,33.304286854105754,100,10,50,3.0,0.0,33.304286854105754
2026-01-02 12:00:00,19.5,73.25,29.449981689453125,45.107154846191406,1.6329749822616575,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,29.62833334604899,47.40583797644422,12,2,1,4,Winter,32.484338252681354,100,10,50,3.0,0.0,32.484338252681354
2026-01-02 12:00:00,19.5,73.5,27.282012939453125,49.23440170288086,1.6146827936172483,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,27.351334722306987,43.99969516943738,12,2,1,4,Winter,31.634857093089938,100,10,50,3.0,0.0,31.634857093089938
2026-01-02 12:00:00,19.25,72.5,24.444122314453125,82.08204650878906,7.138880252838135,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,25.08734353807237,31.307511102664925,12,2,1,4,Winter,29.09315132129377,100,10,50,3.0,0.0,29.09315132129377
2026-01-02 12:00:00,19.25,72.75,25.701934814453125,77.40470886230469,5.06836462020874,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,26.34880680508084,33.968524896610234,12,2,1,4,Winter,31.308162094569173,100,10,50,3.0,0.0,31.308162094569173
2026-01-02 12:00:00,19.25,73.0,28.621856689453125,55.83784103393555,3.071925163269043,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,28.99758598539564,43.358507120120976,12,2,1,4,Winter,33.122774811213425,378,27,179,2.4454045002944484,1.5463038183400677,34.669078629553496
2026-01-02 12:00:00,19.25,73.25,29.842559814453125,43.55839920043945,2.155936479568481,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,30.0197295527988,48.2630427951698,12,2,1,4,Winter,33.19410219744307,100,10,50,3.0,0.0,33.19410219744307
2026-01-02 12:00:00,19.25,73.5,28.119903564453125,42.90263748168945,2.298733949661255,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,28.119903564453125,46.73711506079481,12,2,1,4,Winter,30.61659267353778,100,10,50,3.0,0.0,30.61659267353778
2026-01-02 12:00:00,19.0,72.5,24.696075439453125,80.69942474365234,7.007154941558838,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,25.32839018503825,31.974250757205944,12,2,1,4,Winter,29.439549142748508,100,10,50,3.0,0.0,29.439549142748508
2026-01-02 12:00:00,19.0,72.75,24.865997314453125,80.6539077758789,6.003932476043701,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,25.514115748935275,32.15782772253797,12,2,1,4,Winter,28.434395418796072,100,10,50,3.0,0.0,28.434395418796072
2026-01-02 12:00:00,19.0,73.0,27.379669189453125,63.3903923034668,4.0456953048706055,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,27.82838524076673,39.8505542392616,12,2,1,4,Winter,32.925990129263354,100,10,50,3.0,0.0,32.925990129263354
2026-01-02 12:00:00,19.0,73.25,28.903106689453125,48.64586639404297,2.927639961242676,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,29.11917053646512,45.79734951208875,12,2,1,4,Winter,33.876153286316566,100,10,50,3.0,0.0,33.876153286316566
2026-01-02 12:00:00,19.0,73.5,27.559356689453125,44.75148010253906,2.773164987564087,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,27.559356689453125,45.62191539953992,12,2,1,4,Winter,31.18474103671713,100,10,50,3.0,0.0,31.18474103671713
2026-01-02 12:00:00,18.75,72.5,25.016387939453125,77.609619140625,6.636114120483398,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,25.600055677625864,33.221504938114144,12,2,1,4,Winter,29.14532725605405,100,10,50,3.0,0.0,29.14532725605405
2026-01-02 12:00:00,18.75,72.75,24.969512939453125,79.736083984375,6.102443695068359,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,25.60401753743489,32.536690484989144,12,2,1,4,Winter,28.262073429829407,100,10,50,3.0,0.0,28.262073429829407
2026-01-02 12:00:00,18.75,73.0,26.393341064453125,69.52017974853516,4.387240886688232,5.85599222604113e-05,274.0,20,2220.0,20,9.136161721141096e-05,4.960009136161722,26.90347986433241,37.02528988074109,12,2,1,4,Winter,30.65481649361148,100,10,50,3.0,0.0,30.65481649361148
